"time","from","to","type","time_scaled"
1201800,220,455,1,1201800
1201800,227,432,1,1201800
1201800,293,455,1,1201800
1201800,161,515,1,1201800
1201800,382,636,0,1201800
1202100,75,581,1,1202100
1202100,182,196,0,1202100
1202100,227,432,0,1202100
1202100,387,581,1,1202100
1202100,534,581,1,1202100
1202100,256,637,1,1202100
1202100,277,637,1,1202100
1202400,13,33,1,1202400
1202400,131,161,0,1202400
1202700,4,161,0,1202700
1202700,4,220,0,1202700
1202700,4,455,0,1202700
1202700,13,33,0,1202700
1202700,52,277,1,1202700
1202700,131,220,1,1202700
1202700,131,293,1,1202700
1202700,437,551,0,1202700
1202700,256,450,1,1202700
1202700,256,483,1,1202700
1202700,277,483,1,1202700
1202700,82,515,0,1202700
1202700,161,515,0,1202700
1202700,131,625,1,1202700
1202700,219,625,0,1202700
1202700,293,625,0,1202700
1202700,455,625,0,1202700
1203000,52,256,1,1203000
1203000,82,131,1,1203000
1203000,210,594,1,1203000
1203000,428,638,0,1203000
1203000,440,622,0,1203000
1203000,277,450,1,1203000
1203300,26,292,0,1203300
1203300,26,490,0,1203300
1203300,33,386,0,1203300
1203300,80,199,0,1203300
1203300,82,219,1,1203300
1203300,82,293,1,1203300
1203300,131,455,1,1203300
1203300,260,490,0,1203300
1203300,292,490,0,1203300
1203300,479,617,1,1203300
1203600,22,33,0,1203600
1203600,22,386,0,1203600
1203600,114,495,0,1203600
1203600,129,588,1,1203600
1203600,210,594,0,1203600
1203600,369,559,1,1203600
1203600,4,515,0,1203600
1203900,13,386,1,1203900
1203900,82,293,0,1203900
1203900,88,89,1,1203900
1203900,129,346,1,1203900
1203900,129,588,0,1203900
1203900,131,455,0,1203900
1203900,191,492,1,1203900
1203900,227,432,1,1203900
1203900,219,319,1,1203900
1203900,406,417,1,1203900
1203900,415,649,0,1203900
1204200,4,220,1,1204200
1204200,94,610,1,1204200
1204200,230,317,0,1204200
1204200,277,483,0,1204200
1204200,55,494,1,1204200
1204200,4,625,1,1204200
1204500,13,386,0,1204500
1204500,32,379,0,1204500
1204500,131,293,0,1204500
1204500,260,292,1,1204500
1204500,428,638,1,1204500
1204500,55,504,0,1204500
1204800,4,82,0,1204800
1204800,26,292,1,1204800
1204800,80,199,1,1204800
1204800,82,219,0,1204800
1205100,4,161,1,1205100
1205100,114,495,1,1205100
1205100,487,538,1,1205100
1205400,68,223,0,1205400
1205400,127,303,1,1205400
1205400,129,346,0,1205400
1205400,131,455,1,1205400
1205400,227,432,0,1205400
1205400,455,625,1,1205400
1205400,415,649,1,1205400
1205400,459,656,0,1205400
1205400,459,657,0,1205400
1205700,129,588,1,1205700
1205700,133,433,1,1205700
1205700,220,475,1,1205700
1205700,293,475,1,1205700
1205700,455,475,1,1205700
1205700,8,649,1,1205700
1206000,32,379,1,1206000
1206000,127,303,0,1206000
1206000,184,552,0,1206000
1206000,277,483,1,1206000
1206000,483,637,0,1206000
1206000,4,625,0,1206000
1206300,4,82,1,1206300
1206300,4,161,0,1206300
1206300,4,319,1,1206300
1206600,26,292,0,1206600
1206600,82,455,1,1206600
1206600,129,588,0,1206600
1206600,131,220,0,1206600
1206600,131,293,1,1206600
1206600,146,258,1,1206600
1206600,230,317,1,1206600
1206600,131,289,1,1206600
1206600,220,289,1,1206600
1206600,293,475,0,1206600
1206600,131,625,0,1206600
1206900,52,256,0,1206900
1206900,82,293,1,1206900
1206900,131,293,0,1206900
1206900,133,433,0,1206900
1206900,219,220,0,1206900
1206900,220,293,0,1206900
1206900,230,317,0,1206900
1206900,82,289,1,1206900
1206900,293,455,0,1206900
1206900,289,319,1,1206900
1206900,256,483,0,1206900
1206900,55,494,0,1206900
1206900,455,625,0,1206900
1206900,256,637,0,1206900
1206900,588,649,1,1206900
1207200,4,131,1,1207200
1207200,94,610,0,1207200
1207200,129,346,1,1207200
1207200,146,258,0,1207200
1207200,182,196,1,1207200
1207200,220,455,0,1207200
1207200,256,277,0,1207200
1207200,131,289,0,1207200
1207200,4,319,0,1207200
1207200,256,450,0,1207200
1207200,82,515,1,1207200
1207200,293,625,1,1207200
1207200,475,625,1,1207200
1207500,82,293,0,1207500
1207500,82,455,0,1207500
1207500,112,493,0,1207500
1207500,129,346,0,1207500
1207500,131,161,1,1207500
1207500,161,455,1,1207500
1207500,176,602,0,1207500
1207500,184,552,1,1207500
1207500,227,432,1,1207500
1207500,220,289,0,1207500
1207500,219,319,0,1207500
1207500,455,475,0,1207500
1207500,131,515,1,1207500
1207500,293,625,0,1207500
1207800,32,379,0,1207800
1207800,219,289,1,1207800
1207800,440,622,1,1207800
1207800,483,637,1,1207800
1207800,475,515,1,1207800
1207800,112,575,0,1207800
1207800,493,575,0,1207800
1208100,43,343,1,1208100
1208100,189,364,0,1208100
1208100,220,475,0,1208100
1208100,227,432,0,1208100
1208100,219,289,0,1208100
1208100,364,441,0,1208100
1208100,202,555,0,1208100
1208100,588,649,0,1208100
1208400,4,131,0,1208400
1208400,26,292,1,1208400
1208400,75,581,0,1208400
1208400,131,455,0,1208400
1208400,387,581,0,1208400
1208400,219,515,1,1208400
1208400,220,515,1,1208400
1208400,277,637,0,1208400
1208700,4,161,1,1208700
1208700,57,548,1,1208700
1208700,82,161,1,1208700
1208700,133,433,1,1208700
1208700,161,455,0,1208700
1208700,161,515,1,1208700
1208700,219,515,0,1208700
1208700,534,581,0,1208700
1208700,475,625,0,1208700
1209000,75,387,0,1209000
1209000,112,493,1,1209000
1209000,129,450,1,1209000
1209000,129,637,1,1209000
1209000,289,625,1,1209000
1209000,319,625,1,1209000
1209000,382,529,1,1209000
1209000,415,649,0,1209000
1209300,75,534,0,1209300
1209300,129,277,1,1209300
1209300,129,346,1,1209300
1209300,82,289,0,1209300
1209300,319,625,0,1209300
1209300,427,565,0,1209300
1209300,382,636,1,1209300
1209600,32,379,1,1209600
1209600,82,131,0,1209600
1209600,82,475,1,1209600
1209600,220,475,1,1209600
1209600,161,515,0,1209600
1209600,515,625,1,1209600
1209600,202,555,1,1209600
1209600,174,565,0,1209600
1209600,536,565,0,1209600
1209600,161,625,1,1209600
1209600,219,625,1,1209600
1209600,588,649,1,1209600
1209900,52,129,1,1209900
1209900,161,475,1,1209900
1209900,174,427,0,1209900
1209900,176,456,0,1209900
1209900,370,544,0,1209900
1209900,427,536,0,1209900
1209900,131,625,1,1209900
1209900,382,636,0,1209900
1209900,277,637,1,1209900
1210200,191,474,1,1210200
1210200,382,529,0,1210200
1210200,475,625,1,1210200
1210500,4,82,0,1210500
1210500,60,291,1,1210500
1210500,69,326,1,1210500
1210500,82,161,0,1210500
1210500,133,433,0,1210500
1210500,182,196,0,1210500
1210500,196,452,0,1210500
1210500,219,289,1,1210500
1210500,440,622,0,1210500
1210500,112,575,1,1210500
1210800,4,14,1,1210800
1210800,14,161,1,1210800
1210800,82,220,0,1210800
1210800,82,475,0,1210800
1210800,189,364,1,1210800
1210800,230,317,1,1210800
1210800,219,289,0,1210800
1210800,289,625,0,1210800
1210800,364,441,1,1210800
1210800,390,503,0,1210800
1210800,131,515,0,1210800
1210800,475,625,0,1210800
1211100,14,82,1,1211100
1211100,26,292,0,1211100
1211100,129,483,1,1211100
1211100,161,220,1,1211100
1211100,161,475,0,1211100
1211100,126,217,1,1211100
1211100,487,538,0,1211100
1211100,220,515,0,1211100
1211100,475,515,0,1211100
1211100,4,625,1,1211100
1211100,161,625,0,1211100
1211100,220,625,0,1211100
1211400,4,131,1,1211400
1211400,4,161,0,1211400
1211400,14,161,0,1211400
1211400,43,442,1,1211400
1211400,52,129,0,1211400
1211400,129,637,0,1211400
1211400,131,161,0,1211400
1211400,161,220,0,1211400
1211400,131,289,1,1211400
1211400,4,625,0,1211400
1211400,588,649,0,1211400
1211700,14,475,1,1211700
1211700,81,513,1,1211700
1211700,131,220,1,1211700
1211700,174,383,1,1211700
1211700,220,475,0,1211700
1211700,230,317,0,1211700
1211700,455,515,1,1211700
1211700,637,662,1,1211700
1211700,52,662,1,1211700
1211700,459,662,1,1211700
1212000,14,82,0,1212000
1212000,14,131,1,1212000
1212000,26,260,0,1212000
1212000,131,220,0,1212000
1212000,126,217,0,1212000
1212000,260,292,0,1212000
1212000,131,289,0,1212000
1212000,161,289,1,1212000
1212000,452,514,1,1212000
1212000,82,515,0,1212000
1212000,455,515,0,1212000
1212000,459,662,0,1212000
1212300,4,220,0,1212300
1212300,4,455,1,1212300
1212300,4,475,1,1212300
1212300,69,326,0,1212300
1212300,133,433,1,1212300
1212300,220,455,1,1212300
1212300,82,625,0,1212300
1212300,131,625,0,1212300
1212300,455,625,1,1212300
1212600,129,277,0,1212600
1212600,129,450,0,1212600
1212600,129,483,0,1212600
1212600,182,514,1,1212600
1212600,219,319,1,1212600
1212600,369,559,0,1212600
1212600,370,544,1,1212600
1212600,440,622,1,1212600
1212600,4,515,1,1212600
1212600,475,515,1,1212600
1212600,515,625,0,1212600
1212600,493,575,1,1212600
1212600,529,636,0,1212600
1212600,415,649,1,1212600
1212600,277,662,1,1212600
1212900,4,455,0,1212900
1212900,4,475,0,1212900
1212900,14,475,0,1212900
1212900,81,513,0,1212900
1212900,161,219,1,1212900
1212900,161,220,1,1212900
1212900,219,220,1,1212900
1212900,161,289,0,1212900
1212900,289,625,1,1212900
1212900,219,319,0,1212900
1212900,450,662,1,1212900
1212900,483,643,1,1212900
1212900,219,625,0,1212900
1213200,14,161,1,1213200
1213200,129,199,1,1213200
1213200,176,456,1,1213200
1213200,289,625,0,1213200
1213200,289,319,0,1213200
1213200,450,643,1,1213200
1213200,637,643,1,1213200
1213200,52,643,1,1213200
1213200,643,662,1,1213200
1213500,4,131,0,1213500
1213500,14,131,0,1213500
1213500,57,548,0,1213500
1213500,60,291,0,1213500
1213500,161,475,1,1213500
1213500,220,455,0,1213500
1213500,387,534,0,1213500
1213500,161,515,1,1213500
1213500,161,625,1,1213500
1213800,14,220,1,1213800
1213800,108,118,1,1213800
1213800,146,258,1,1213800
1213800,191,474,0,1213800
1213800,201,568,1,1213800
1213800,14,515,1,1213800
1213800,220,515,1,1213800
1213800,475,515,0,1213800
1213800,455,625,0,1213800
1213800,588,649,1,1213800
1214100,14,219,1,1214100
1214100,161,219,0,1214100
1214100,176,456,0,1214100
1214100,126,217,1,1214100
1214100,289,455,1,1214100
1214100,319,455,1,1214100
1214100,450,662,0,1214100
1214100,637,662,0,1214100
1214100,643,662,0,1214100
1214100,52,662,0,1214100
1214100,277,662,0,1214100
1214400,26,317,1,1214400
1214400,351,611,1,1214400
1214400,369,559,1,1214400
1214400,402,502,0,1214400
1214400,415,649,0,1214400
1214700,4,14,0,1214700
1214700,14,219,0,1214700
1214700,14,475,1,1214700
1214700,129,199,0,1214700
1214700,129,588,1,1214700
1214700,182,514,0,1214700
1214700,219,220,0,1214700
1214700,161,289,1,1214700
1214700,80,450,1,1214700
1214700,452,514,0,1214700
1214700,161,515,0,1214700
1214700,161,625,0,1214700
1214700,475,625,1,1214700
1214700,80,643,1,1214700
1214700,277,643,1,1214700
1215000,52,277,0,1215000
1215000,161,475,0,1215000
1215000,189,405,1,1215000
1215000,220,475,1,1215000
1215000,289,319,1,1215000
1215000,351,611,0,1215000
1215000,364,405,1,1215000
1215000,370,544,0,1215000
1215000,52,450,0,1215000
1215000,450,637,0,1215000
1215000,52,483,0,1215000
1215000,80,483,1,1215000
1215000,483,637,0,1215000
1215000,4,515,0,1215000
1215000,515,625,1,1215000
1215000,219,625,1,1215000
1215000,529,636,1,1215000
1215000,277,637,0,1215000
1215000,637,643,0,1215000
1215000,52,643,0,1215000
1215000,459,662,1,1215000
1215300,14,161,0,1215300
1215300,26,317,0,1215300
1215300,126,217,0,1215300
1215300,261,487,1,1215300
1215300,289,455,0,1215300
1215300,319,455,0,1215300
1215300,479,617,0,1215300
1215300,82,515,1,1215300
1215300,475,515,1,1215300
1215300,219,625,0,1215300
1215600,29,101,0,1215600
1215600,82,161,1,1215600
1215600,161,219,1,1215600
1215600,191,492,0,1215600
1215600,219,289,1,1215600
1215600,289,319,0,1215600
1215600,455,515,1,1215600
1215600,475,515,0,1215600
1215600,588,649,0,1215600
1215900,14,220,0,1215900
1215900,112,493,0,1215900
1215900,146,258,0,1215900
1215900,219,289,0,1215900
1215900,402,502,1,1215900
1215900,502,534,1,1215900
1215900,220,515,0,1215900
1215900,475,625,0,1215900
1216200,161,220,0,1216200
1216200,219,220,1,1216200
1216200,220,475,0,1216200
1216200,220,289,1,1216200
1216200,415,672,1,1216200
1216200,452,514,1,1216200
1216200,455,625,1,1216200
1216500,14,475,0,1216500
1216500,43,343,0,1216500
1216500,82,219,1,1216500
1216500,343,442,0,1216500
1216500,415,672,0,1216500
1216800,14,82,1,1216800
1216800,14,161,1,1216800
1216800,81,513,1,1216800
1216800,176,456,1,1216800
1216800,14,289,1,1216800
1216800,161,515,1,1216800
1216800,219,515,1,1216800
1216800,161,625,1,1216800
1216800,219,625,1,1216800
1217100,14,455,1,1217100
1217100,82,219,0,1217100
1217100,82,455,1,1217100
1217100,161,455,1,1217100
1217100,161,475,1,1217100
1217100,176,456,0,1217100
1217100,126,217,1,1217100
1217100,459,662,0,1217100
1217400,14,220,1,1217400
1217400,46,608,1,1217400
1217400,82,475,1,1217400
1217400,112,493,1,1217400
1217400,82,289,1,1217400
1217400,289,455,1,1217400
1217400,289,515,1,1217400
1217400,340,491,0,1217400
1217400,479,617,1,1217400
1217400,219,515,0,1217400
1217400,219,625,0,1217400
1217400,52,637,0,1217400
1217700,161,219,0,1217700
1217700,188,624,1,1217700
1217700,289,625,1,1217700
1217700,354,412,0,1217700
1217700,14,625,1,1217700
1218000,52,80,1,1218000
1218000,52,277,1,1218000
1218000,80,199,0,1218000
1218000,188,624,0,1218000
1218000,369,559,0,1218000
1218000,415,672,1,1218000
1218000,52,450,1,1218000
1218000,452,514,0,1218000
1218000,52,483,1,1218000
1218000,502,534,0,1218000
1218000,52,643,1,1218000
1218300,4,82,1,1218300
1218300,4,161,1,1218300
1218300,4,455,1,1218300
1218300,14,475,1,1218300
1218300,80,277,1,1218300
1218300,219,475,1,1218300
1218300,479,617,0,1218300
1218300,4,515,1,1218300
1218300,4,625,1,1218300
1218300,277,643,0,1218300
1218600,14,220,0,1218600
1218600,52,80,0,1218600
1218600,52,277,0,1218600
1218600,220,475,1,1218600
1218600,220,289,0,1218600
1218600,277,450,0,1218600
1218600,277,483,0,1218600
1218600,176,662,1,1218600
1218900,4,220,1,1218900
1218900,4,289,1,1218900
1218900,340,491,1,1218900
1219200,4,14,1,1219200
1219200,80,277,0,1219200
1219200,82,220,1,1219200
1219200,133,433,0,1219200
1219200,152,534,1,1219200
1219200,450,483,0,1219200
1219200,450,643,0,1219200
1219200,55,494,1,1219200
1219200,4,625,0,1219200
1219500,4,219,1,1219500
1219500,4,455,0,1219500
1219500,4,475,1,1219500
1219500,82,219,1,1219500
1219500,82,220,0,1219500
1219500,82,455,0,1219500
1219500,152,534,0,1219500
1219500,369,559,1,1219500
1219500,52,450,0,1219500
1219500,502,534,1,1219500
1219800,14,161,0,1219800
1219800,14,455,0,1219800
1219800,161,220,1,1219800
1219800,189,405,0,1219800
1219800,189,441,0,1219800
1219800,4,289,0,1219800
1219800,343,442,1,1219800
1219800,364,405,0,1219800
1219800,415,672,0,1219800
1219800,52,483,0,1219800
1219800,4,515,0,1219800
1219800,14,515,0,1219800
1219800,14,625,0,1219800
1219800,52,643,0,1219800
1220100,4,14,0,1220100
1220100,14,82,0,1220100
1220100,14,475,0,1220100
1220100,52,467,1,1220100
1220100,112,493,0,1220100
1220100,189,364,0,1220100
1220100,126,217,0,1220100
1220100,14,289,0,1220100
1220100,364,441,0,1220100
1220100,112,575,0,1220100
1220100,176,662,0,1220100
1220400,82,219,0,1220400
1220400,161,219,1,1220400
1220400,161,455,0,1220400
1220400,289,455,0,1220400
1220400,364,412,1,1220400
1220400,82,625,1,1220400
1220700,43,442,0,1220700
1220700,161,220,0,1220700
1220700,82,289,0,1220700
1220700,364,412,0,1220700
1220700,483,643,0,1220700
1220700,529,636,0,1220700
1220700,201,644,1,1220700
1220700,8,649,0,1220700
1221000,80,277,1,1221000
1221000,82,220,1,1221000
1221000,152,534,1,1221000
1221000,343,442,0,1221000
1221000,455,625,0,1221000
1221000,568,644,1,1221000
1221300,184,552,0,1221300
1221300,289,515,0,1221300
1221300,479,617,1,1221300
1221300,161,515,0,1221300
1221300,4,625,1,1221300
